date,category,indicator,value,source_file,sheet,orientation,source,parserVersion
2023-05-31,rates,LSHĐ_VND - Kỳ hạn 1 - 6 tháng - Thấp nhất (M),0.051,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-05-31,rates,LSHĐ_VND - Kỳ hạn 6 - 12 tháng - Cao nhất (M),0.087,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-05-31,rates,LSHĐ_VND - Kỳ hạn 6 - 12 tháng - Thấp nhất (M),0.072,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-05-31,rates,LSHĐ_VND - Kỳ hạn < 1 tháng - Cao nhất (M),0.002,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-05-31,rates,LSHĐ_VND - Kỳ hạn < 1 tháng - Thấp nhất (M),0.002,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-05-31,rates,LSHĐ_VND - Kỳ hạn > 12 tháng - Cao nhất (M),0.082,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-05-31,rates,LSHĐ_VND - Kỳ hạn > 12 tháng - Thấp nhất (M),0.069,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),4014.18,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),1293.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),632.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),13432.28,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),10021.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),6492.13,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),2925.98,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),4014.18,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),1293.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),632.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),13432.28,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),10021.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),6492.13,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),2925.98,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),4014.18,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),1293.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),632.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),13432.28,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),10021.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),6492.13,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),2925.98,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),4014.18,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),1293.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),632.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),13432.28,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),10021.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),6492.13,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),2925.98,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tiền gửi của các TCKT - % so với cùng kỳ (M),0.0231,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tiền gửi của các TCKT - % so với tháng trước (M),0.041,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tiền gửi của các TCKT - % từ đầu năm (M),0.0051,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tiền gửi của các TCKT - Giá trị (M),5983924.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tiền gửi của cư dân - % so với cùng kỳ (M),0.1359,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tiền gửi của cư dân - % so với tháng trước (M),0.0056,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tiền gửi của cư dân - % từ đầu năm (M),0.0882,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tiền gửi của cư dân - Giá trị (M),6382886.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tổng phương tiện thanh toán (M2) - % so với cùng kỳ (M),0.0608,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tổng phương tiện thanh toán (M2) - % so với tháng trước (M),0.0163,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tổng phương tiện thanh toán (M2) - % từ đầu năm (M),0.0371,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tổng phương tiện thanh toán (M2) - Giá trị (M),14754221.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tổng dư nợ tín dụng - % so với cùng kỳ (M),0.0927,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tổng dư nợ tín dụng - % so với tháng trước (M),0.0141,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tổng dư nợ tín dụng - % từ đầu năm (M),0.0473,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,money_credit,Tổng dư nợ tín dụng - Giá trị (M),12487912.51,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_USD - Cá nhân (M),0.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_USD - Tổ chức (M),0.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_VND - Kỳ hạn 1 - 6 tháng - Cao nhất (M),0.048,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_VND - Kỳ hạn 1 - 6 tháng - Thấp nhất (M),0.045,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_VND - Kỳ hạn 6 - 12 tháng - Cao nhất (M),0.086,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_VND - Kỳ hạn 6 - 12 tháng - Thấp nhất (M),0.072,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_VND - Kỳ hạn < 1 tháng - Cao nhất (M),0.002,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_VND - Kỳ hạn < 1 tháng - Thấp nhất (M),0.002,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_VND - Kỳ hạn > 12 tháng - Cao nhất (M),0.082,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-06-30,rates,LSHĐ_VND - Kỳ hạn > 12 tháng - Thấp nhất (M),0.072,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),4144.12,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),1627.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),736.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),16238.78,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),11580.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),7935.11,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),4159.55,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),4144.12,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),1627.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),736.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),16238.78,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),11580.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),7935.11,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),4159.55,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),4144.12,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),1627.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),736.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),16238.78,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),11580.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),7935.11,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),4159.55,FiinProX_DE_Du_lieu_vi_mo_20260605 (3).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),4144.12,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),1627.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),736.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),16238.78,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),11580.0,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),7935.11,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),4159.55,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tiền gửi của các TCKT - % so với cùng kỳ (M),0.025,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tiền gửi của các TCKT - % so với tháng trước (M),-0.0124,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tiền gửi của các TCKT - % từ đầu năm (M),-0.0074,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tiền gửi của các TCKT - Giá trị (M),5909707.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tiền gửi của cư dân - % so với cùng kỳ (M),0.1351,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tiền gửi của cư dân - % so với tháng trước (M),0.0011,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tiền gửi của cư dân - % từ đầu năm (M),0.0893,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tiền gửi của cư dân - Giá trị (M),6389593.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tổng phương tiện thanh toán (M2) - % so với cùng kỳ (M),0.0588,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tổng phương tiện thanh toán (M2) - % so với tháng trước (M),-0.0077,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tổng phương tiện thanh toán (M2) - % từ đầu năm (M),0.0291,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tổng phương tiện thanh toán (M2) - Giá trị (M),14640943.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tổng dư nợ tín dụng - % so với cùng kỳ (M),0.0896,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tổng dư nợ tín dụng - % so với tháng trước (M),-0.0017,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tổng dư nợ tín dụng - % từ đầu năm (M),0.0454,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,money_credit,Tổng dư nợ tín dụng - Giá trị (M),12466239.37,FiinProX_DE_Du_lieu_vi_mo_20260605.xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_USD - Cá nhân (M),0.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_USD - Tổ chức (M),0.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_VND - Kỳ hạn 1 - 6 tháng - Cao nhất (M),0.046,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_VND - Kỳ hạn 1 - 6 tháng - Thấp nhất (M),0.041,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_VND - Kỳ hạn 6 - 12 tháng - Cao nhất (M),0.083,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_VND - Kỳ hạn 6 - 12 tháng - Thấp nhất (M),0.071,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_VND - Kỳ hạn < 1 tháng - Cao nhất (M),0.002,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_VND - Kỳ hạn < 1 tháng - Thấp nhất (M),0.002,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_VND - Kỳ hạn > 12 tháng - Cao nhất (M),0.085,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-07-31,rates,LSHĐ_VND - Kỳ hạn > 12 tháng - Thấp nhất (M),0.073,FiinProX_DE_Du_lieu_vi_mo_20260605 (2).xlsx,Sheet1,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-08-31,macro_growth_inflation,FDI_Giá trị góp vốn mua cổ phần (YTD) (M),4763.95,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-08-31,macro_growth_inflation,FDI_Số dự án cấp mới (YTD) (M),2071.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-08-31,macro_growth_inflation,FDI_Số dự án tăng thêm (YTD) (M),883.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-08-31,macro_growth_inflation,FDI_Tổng Vốn đăng ký (YTD) (M),19188.96,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-08-31,macro_growth_inflation,FDI_Vốn thực hiện (YTD) (M),13100.0,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-08-31,macro_growth_inflation,FDI_Vốn đăng ký cấp mới (YTD) (M),9447.96,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
2023-08-31,macro_growth_inflation,FDI_Vốn đăng ký tăng thêm (YTD) (M),4977.05,FiinProX_DE_Du_lieu_vi_mo_20260605 (1).xlsx,SHEET 4,row_table,FiinProX Excel Export,fiinprox_excel_v1
